carte_id,compte_id,type_carte,date_expiration,statut
5492,4240,Mastercard,2027-03-30,active
5493,4707,Visa,2024-04-12,active
5494,4585,Mastercard,2024-07-14,active
5495,936,Visa,2027-05-31,active
5496,2717,Mastercard,2025-09-03,active
5497,2946,Visa,2024-07-19,expiree
5498,1283,Mastercard,2025-03-24,active
5499,4883,Mastercard,2028-06-30,active
5500,652,Visa,2024-01-20,active
5501,3711,Mastercard,2026-12-10,active
5502,6944,CIB,2025-09-29,expiree
5503,6810,Mastercard,2027-05-23,active
5504,2240,CIB,2024-12-29,active
5505,3514,Mastercard,2025-08-24,bloquee
5506,2319,Mastercard,2024-05-25,bloquee
5507,1673,Visa,2025-10-03,active
5508,4496,Visa,2025-02-06,active
5509,422,CIB,2028-03-27,active
5510,2670,Mastercard,2026-01-07,bloquee
5511,4561,CIB,2024-05-14,active
5512,1753,CIB,2027-10-05,active
5513,4872,CIB,2024-02-13,active
5514,4196,CIB,2027-09-02,active
5515,3656,Mastercard,2026-01-04,expiree
5516,6352,CIB,2026-05-15,active
5517,2039,Mastercard,2026-04-13,active
5518,6619,Visa,2027-04-22,active
5519,6727,Visa,2025-08-03,expiree
5520,4765,CIB,2028-10-10,expiree
5521,4538,CIB,2025-06-21,active
5522,3520,Mastercard,2026-11-01,active
5523,3304,Visa,2026-03-21,expiree
5524,6901,Visa,2028-06-07,active
5525,6663,Visa,2027-09-09,active
5526,2512,Mastercard,2025-12-24,active
5527,6330,CIB,2024-09-30,expiree
5528,4156,Visa,2027-07-16,active
5529,1330,Visa,2025-09-06,active
5530,2174,Mastercard,2026-09-30,expiree
5531,1858,CIB,2024-04-06,active
5532,2376,Visa,2025-07-06,expiree
5533,4214,Mastercard,2026-05-11,active
5534,4080,CIB,2024-10-23,active
5535,6361,Mastercard,2027-07-15,bloquee
5536,3565,Visa,2028-04-15,active
5537,1225,Mastercard,2024-12-05,active
5538,5067,Mastercard,2024-02-26,active
5539,6386,Mastercard,2028-11-09,active
5540,6646,CIB,2024-03-31,active
5541,5918,Visa,2025-03-08,active
5542,676,Mastercard,2024-04-05,active
5543,6719,CIB,2025-05-29,bloquee
5544,2868,CIB,2028-12-20,expiree
5545,4758,Visa,2026-08-27,active
5546,4464,Mastercard,2026-12-21,active
5547,3576,Visa,2024-02-26,expiree
5548,200,Visa,2024-12-17,active
5549,4892,CIB,2027-10-16,bloquee
5550,1753,Mastercard,2027-10-14,active
5551,3363,CIB,2028-09-25,active
5552,304,Visa,2027-06-07,active
5553,758,Visa,2026-08-22,active
5554,1449,Mastercard,2027-07-04,bloquee
5555,3777,Visa,2025-03-13,expiree
5556,727,Mastercard,2025-02-24,active
5557,6860,Visa,2025-06-27,active
5558,1173,Mastercard,2025-07-10,bloquee
5559,5722,CIB,2026-06-27,active
5560,4197,CIB,2028-02-21,active
5561,1319,Visa,2027-08-04,bloquee
5562,804,CIB,2026-05-01,expiree
5563,5884,Visa,2026-05-04,active
5564,4100,Visa,2026-11-11,active
5565,422,Visa,2025-02-20,bloquee
5566,4886,Visa,2024-10-17,active
5567,2882,Visa,2024-11-24,active
5568,1960,CIB,2024-05-06,bloquee
5569,3774,CIB,2028-04-09,bloquee
5570,5471,Mastercard,2024-07-28,active
5571,2116,Mastercard,2025-06-07,active
5572,2279,Visa,2025-11-19,bloquee
5573,3269,CIB,2026-03-03,active
5574,5065,CIB,2024-08-02,expiree
5575,1731,CIB,2026-11-14,bloquee
5576,1377,Visa,2026-01-03,active
5577,3732,Visa,2025-02-20,active
5578,6702,Visa,2025-01-12,bloquee
5579,3372,Visa,2025-11-29,active
5580,3952,Mastercard,2028-02-10,expiree
5581,6329,CIB,2027-11-05,active
5582,82,Mastercard,2028-11-10,expiree
5583,5540,CIB,2025-12-08,active
5584,1876,Visa,2027-03-22,active
5585,3401,Visa,2028-12-14,active
5586,3361,Visa,2025-06-02,bloquee
5587,2995,Mastercard,2024-08-25,bloquee
5588,6491,CIB,2028-10-17,active
5589,4975,CIB,2028-06-09,bloquee
5590,2920,Visa,2024-08-26,active
5591,3177,CIB,2024-09-06,active
5592,5741,Mastercard,2027-07-11,expiree
5593,1933,Mastercard,2025-11-04,active
5594,61,CIB,2025-06-02,active
5595,1093,CIB,2028-10-10,expiree
5596,664,Mastercard,2028-08-17,active
5597,6219,Visa,2026-04-24,active
5598,1242,Mastercard,2025-06-20,expiree
5599,219,Visa,2027-07-14,active
5600,371,Mastercard,2026-01-21,bloquee
5601,5637,Visa,2028-11-19,active
5602,1753,CIB,2024-04-09,active
5603,1628,Visa,2028-04-13,bloquee
5604,6072,CIB,2024-02-27,active
5605,3810,CIB,2024-06-22,active
5606,4629,Mastercard,2027-02-24,active
5607,247,Visa,2025-04-11,active
5608,5363,Visa,2027-07-04,active
5609,1455,Mastercard,2027-10-14,active
5610,6647,CIB,2026-10-25,active
5611,2274,CIB,2024-10-17,active
5612,6861,CIB,2027-08-21,active
5613,802,CIB,2027-06-19,active
5614,1193,Mastercard,2025-06-18,active
5615,1246,CIB,2027-02-23,active
5616,6176,Visa,2024-06-09,bloquee
5617,3206,CIB,2026-05-02,active
5618,1694,CIB,2026-04-08,active
5619,6017,CIB,2027-12-25,active
5620,1100,Mastercard,2027-07-01,expiree
5621,1254,CIB,2027-03-02,active
5622,535,Visa,2024-03-04,expiree
5623,1695,Visa,2028-01-16,active
5624,6018,CIB,2027-09-18,active
5625,3911,CIB,2028-01-10,expiree
5626,1753,Mastercard,2026-10-26,active
5627,6181,Visa,2025-08-16,active
5628,2491,CIB,2027-07-23,expiree
5629,786,Mastercard,2027-04-10,bloquee
5630,6992,CIB,2025-12-15,active
5631,1611,Mastercard,2025-06-13,active
5632,6408,CIB,2024-03-29,active
5633,2070,Mastercard,2025-11-11,active
5634,1262,CIB,2027-01-23,active
5635,510,Visa,2024-12-02,active
5636,6411,CIB,2025-07-18,bloquee
5637,2954,CIB,2027-09-05,active
5638,910,Visa,2024-01-01,active
5639,3542,CIB,2024-03-22,active
5640,937,Visa,2024-10-13,active
5641,2756,CIB,2026-11-26,expiree
5642,6315,Visa,2028-05-07,active
5643,3919,CIB,2027-03-16,active
5644,3280,Mastercard,2026-02-15,active
5645,2979,Mastercard,2028-08-25,bloquee
5646,6754,Mastercard,2027-04-08,active
5647,2079,CIB,2024-05-26,active
5648,4817,Visa,2027-04-29,active
5649,3748,Mastercard,2024-04-21,active
5650,3596,Visa,2028-07-29,expiree
5651,127,CIB,2027-11-15,active
5652,5898,Visa,2025-10-27,expiree
5653,5728,Visa,2027-06-29,active
5654,3283,Mastercard,2026-04-01,bloquee
5655,3870,Mastercard,2027-10-24,active
5656,2402,Visa,2024-07-10,expiree
5657,1466,Mastercard,2027-08-22,bloquee
5658,6632,CIB,2027-10-09,active
5659,1984,Mastercard,2026-09-18,active
5660,772,Mastercard,2028-06-14,active
5661,684,Visa,2027-03-04,active
5662,6752,Visa,2027-06-13,active
5663,6630,Mastercard,2028-10-29,active
5664,4897,Mastercard,2024-01-31,active
5665,3623,CIB,2027-07-06,expiree
5666,4542,CIB,2026-05-27,bloquee
5667,1850,Mastercard,2025-05-11,active
5668,3593,Visa,2028-07-03,active
5669,1615,Mastercard,2024-03-31,expiree
5670,1496,Visa,2024-04-10,bloquee
5671,6351,CIB,2024-08-14,active
5672,6316,Mastercard,2025-08-27,active
5673,1132,CIB,2026-08-30,bloquee
5674,1150,Visa,2025-04-06,expiree
5675,2674,CIB,2026-07-16,active
5676,1403,CIB,2024-06-23,active
5677,6197,Mastercard,2024-05-05,active
5678,5253,CIB,2026-03-19,active
5679,1059,CIB,2025-06-27,bloquee
5680,2196,Visa,2026-07-07,active
5681,1053,Visa,2024-01-19,active
5682,4640,CIB,2027-11-03,active
5683,1915,Mastercard,2024-07-17,active
5684,4510,CIB,2025-11-24,expiree
5685,4967,CIB,2028-09-27,expiree
5686,5032,Mastercard,2025-03-20,active
5687,5125,Mastercard,2027-04-24,active
5688,2260,Visa,2027-12-05,active
5689,5286,CIB,2025-06-29,active
5690,6369,CIB,2025-02-27,active
5691,296,CIB,2024-06-21,active
5692,5572,CIB,2026-02-24,bloquee
5693,4294,Mastercard,2025-07-06,active
5694,2692,Mastercard,2027-02-10,active
5695,4222,Visa,2027-02-08,active
5696,4984,Visa,2024-10-28,active
5697,2331,Mastercard,2026-06-14,expiree
5698,1956,Mastercard,2028-10-10,active
5699,2961,Mastercard,2027-06-20,expiree
5700,3153,Mastercard,2025-11-28,active
5701,1775,CIB,2024-12-09,expiree
5702,4071,Mastercard,2024-08-29,active
5703,5433,Visa,2025-11-12,expiree
5704,1576,CIB,2024-04-16,expiree
5705,4680,Visa,2028-05-26,bloquee
5706,4211,CIB,2027-10-05,bloquee
5707,361,Mastercard,2025-02-18,active
5708,5756,Visa,2024-12-03,active
5709,6794,CIB,2028-02-10,active
5710,5314,CIB,2024-03-09,active
5711,2760,CIB,2024-09-09,active
5712,1727,Mastercard,2027-11-04,active
5713,790,Mastercard,2025-05-18,active
5714,145,Mastercard,2025-09-27,bloquee
5715,4628,Visa,2026-01-12,active
5716,3295,Visa,2027-05-20,expiree
5717,1762,Visa,2025-08-25,active
5718,6997,CIB,2024-10-23,active
5719,6324,Mastercard,2028-10-15,active
5720,866,Visa,2024-09-11,active
5721,5160,Visa,2027-07-30,active
5722,6526,CIB,2027-06-12,active
5723,1178,CIB,2027-09-27,active
5724,4694,CIB,2027-09-23,active
5725,4157,Visa,2027-05-31,active
5726,1027,Mastercard,2024-07-18,active
5727,5953,Visa,2027-06-18,active
5728,3963,CIB,2028-03-11,active
5729,4833,Visa,2025-05-17,bloquee
5730,1194,Visa,2027-11-05,active
5731,1520,Visa,2027-01-05,active
5732,1753,Mastercard,2024-02-29,active
5733,4396,Visa,2027-11-26,active
5734,4661,Mastercard,2025-09-23,expiree
5735,6185,CIB,2025-04-10,active
5736,2804,Visa,2027-09-02,active
5737,4510,CIB,2024-10-13,expiree
5738,5434,Mastercard,2024-01-30,active
5739,5912,Mastercard,2024-12-16,active
5740,4446,Visa,2025-01-28,expiree
5741,5563,Mastercard,2026-02-12,active
5742,1143,Mastercard,2026-04-07,active
5743,5457,Mastercard,2028-02-12,active
5744,4004,CIB,2025-01-25,expiree
5745,5358,CIB,2024-10-31,bloquee
5746,1576,CIB,2027-01-15,active
5747,2528,Visa,2028-10-16,active
5748,835,CIB,2028-03-07,expiree
5749,6293,Visa,2027-07-28,active
5750,2872,Visa,2024-12-31,active
5751,878,CIB,2025-02-19,expiree
5752,4265,Visa,2024-01-22,active
5753,723,CIB,2025-02-23,active
5754,1638,Mastercard,2028-02-22,active
5755,3827,Visa,2028-10-27,expiree
5756,2301,Mastercard,2027-08-22,expiree
5757,6839,Mastercard,2025-12-10,bloquee
5758,1694,Mastercard,2026-08-12,bloquee
5759,1751,Mastercard,2027-07-13,expiree
5760,4806,Visa,2024-03-27,active
5761,1434,Visa,2026-11-23,active
5762,5288,CIB,2026-04-11,active
5763,402,Mastercard,2024-08-12,expiree
5764,4429,Visa,2028-02-16,active
5765,2810,Mastercard,2028-06-30,expiree
5766,3334,CIB,2027-09-11,active
5767,3420,Mastercard,2026-02-18,bloquee
5768,1266,Visa,2024-09-04,expiree
5769,4369,Mastercard,2027-05-07,bloquee
5770,479,CIB,2025-04-21,active
5771,5389,Visa,2026-08-01,active
5772,2192,CIB,2027-01-07,expiree
5773,63,CIB,2024-06-10,active
5774,2818,CIB,2024-02-14,active
5775,785,Visa,2027-08-26,active
5776,6455,CIB,2027-02-06,active
5777,2214,CIB,2027-05-25,expiree
5778,1594,Mastercard,2025-06-17,bloquee
5779,5160,Mastercard,2024-03-08,active
5780,6879,Mastercard,2025-10-13,active
5781,2005,CIB,2027-07-26,active
5782,1711,Mastercard,2028-10-06,active
5783,4241,CIB,2025-07-20,active
5784,607,Mastercard,2028-05-24,active
5785,4902,Mastercard,2026-03-15,expiree
5786,5718,Mastercard,2024-06-17,expiree
5787,2312,Visa,2028-01-03,active
5788,711,Visa,2026-10-16,active
5789,449,CIB,2024-03-10,active
5790,3312,Visa,2027-03-04,active
5791,5382,CIB,2026-09-15,active
5792,3102,CIB,2024-03-11,active
5793,5384,CIB,2026-04-28,expiree
5794,3428,CIB,2027-02-22,bloquee
5795,175,Mastercard,2026-10-28,active
5796,4516,Mastercard,2026-08-09,active
5797,6818,Visa,2028-11-13,active
5798,3298,CIB,2025-01-07,active
5799,3367,Visa,2026-05-05,expiree
5800,673,Mastercard,2025-08-30,active
5801,3153,CIB,2026-10-01,active
5802,812,CIB,2027-08-17,active
5803,6975,Visa,2025-03-04,active
5804,3591,CIB,2027-08-04,active
5805,6483,CIB,2025-05-02,active
5806,1449,Mastercard,2025-12-13,expiree
5807,1056,Mastercard,2028-08-14,bloquee
5808,710,Mastercard,2028-06-12,active
5809,459,CIB,2027-04-24,active
5810,6089,Mastercard,2024-11-17,active
5811,6673,Visa,2024-12-27,active
5812,6337,Visa,2027-03-31,active
5813,3951,Mastercard,2026-05-05,bloquee
5814,1753,Visa,2028-04-28,active
5815,5286,Visa,2026-02-17,active
5816,5156,Visa,2028-08-01,active
5817,3220,CIB,2024-07-16,active
5818,6560,Visa,2026-02-27,active
5819,570,CIB,2027-06-21,active
5820,5659,CIB,2025-12-20,active
5821,3558,CIB,2028-02-05,active
5822,1997,Mastercard,2024-04-08,active
5823,915,CIB,2024-09-15,expiree
5824,695,Visa,2026-11-08,expiree
5825,6339,Mastercard,2025-12-12,bloquee
5826,2321,CIB,2025-02-22,expiree
5827,3117,Visa,2025-05-26,expiree
5828,4514,Mastercard,2025-07-06,bloquee
5829,494,Mastercard,2028-10-10,expiree
5830,4276,Mastercard,2024-05-15,expiree
5831,6680,Visa,2025-04-18,active
5832,3596,Mastercard,2024-08-01,active
5833,838,CIB,2025-01-04,active
5834,305,Visa,2027-01-19,active
5835,4096,Visa,2026-11-07,active
5836,2762,CIB,2025-04-15,active
5837,1753,CIB,2024-10-10,active
5838,705,Visa,2026-08-26,bloquee
5839,1471,CIB,2028-07-23,active
5840,3146,CIB,2027-09-03,active
5841,5548,Visa,2024-03-19,expiree
5842,2742,CIB,2026-09-22,active
5843,293,Mastercard,2024-12-05,bloquee
5844,5452,Mastercard,2026-06-30,expiree
5845,4196,Mastercard,2024-10-18,expiree
5846,5292,Visa,2028-10-03,active
5847,1374,Visa,2025-10-11,active
5848,2834,CIB,2028-07-14,active
5849,2485,Mastercard,2027-08-07,active
5850,1890,CIB,2026-09-13,active
5851,5939,Mastercard,2028-10-17,expiree
5852,6895,CIB,2027-10-21,active
5853,1999,Mastercard,2026-12-13,expiree
5854,5323,Visa,2024-06-25,active
5855,1753,CIB,2026-06-19,active
5856,2085,Visa,2024-04-11,expiree
5857,5901,Visa,2024-10-16,active
5858,6474,Mastercard,2025-07-07,active
5859,2667,CIB,2026-10-11,expiree
5860,6947,Mastercard,2024-10-11,active
5861,1014,Mastercard,2024-11-13,active
5862,72,Visa,2028-03-20,active
5863,6919,CIB,2025-04-05,active
5864,1626,Visa,2027-07-27,bloquee
5865,5565,Mastercard,2024-04-23,active
5866,5390,Mastercard,2026-10-15,active
5867,1015,Mastercard,2027-01-30,expiree
5868,3588,Mastercard,2025-03-05,bloquee
5869,2041,CIB,2026-06-01,active
5870,3346,Mastercard,2024-07-14,expiree
5871,3663,Mastercard,2028-05-04,expiree
5872,6749,CIB,2024-01-22,active
5873,1290,CIB,2028-09-07,bloquee
5874,306,CIB,2026-08-30,active
5875,666,Mastercard,2027-03-14,active
5876,2331,Visa,2027-04-25,expiree
5877,4427,Visa,2026-11-22,expiree
5878,599,Visa,2024-10-28,active
5879,2693,Visa,2028-04-30,active
5880,361,Visa,2025-12-05,active
5881,1756,Mastercard,2027-06-28,active
5882,5223,Mastercard,2027-07-28,active
5883,6058,Mastercard,2024-01-17,active
5884,3189,Visa,2024-06-24,active
5885,6782,CIB,2024-07-25,active
5886,1686,CIB,2027-09-10,active
5887,1898,Mastercard,2028-06-25,active
5888,1245,Mastercard,2027-10-23,active
5889,2197,Mastercard,2025-09-22,bloquee
5890,6249,Visa,2027-09-26,expiree
5891,835,CIB,2024-06-04,active
5892,6825,Mastercard,2028-03-09,bloquee
5893,443,Mastercard,2028-07-16,active
5894,2374,CIB,2026-08-15,expiree
5895,3041,Visa,2028-02-24,active
5896,4085,Visa,2027-08-27,active
5897,6090,Mastercard,2025-10-10,active
5898,1997,CIB,2027-05-24,expiree
5899,4096,CIB,2025-12-23,active
5900,870,Visa,2027-02-04,active
5901,4555,Mastercard,2024-11-10,active
5902,3853,Visa,2027-09-02,bloquee
5903,3222,Visa,2025-12-07,expiree
5904,273,Mastercard,2026-07-05,active
5905,4408,CIB,2027-08-15,active
5906,2983,CIB,2025-03-13,active
5907,6086,Visa,2027-11-18,active
5908,4434,Visa,2026-02-08,active
5909,6322,CIB,2025-04-04,expiree
5910,1677,Mastercard,2024-08-13,active
5911,5147,Visa,2027-02-16,active
5912,2077,Mastercard,2028-03-04,active
5913,5261,Mastercard,2025-05-02,expiree
5914,1122,Mastercard,2025-02-14,active
5915,6313,CIB,2025-05-08,expiree
5916,6548,Visa,2027-07-28,active
5917,6386,Mastercard,2024-05-02,active
5918,6721,CIB,2027-02-26,active
5919,2518,Visa,2024-03-14,expiree
5920,6863,CIB,2028-07-31,active
5921,5901,CIB,2027-08-27,active
5922,6470,Mastercard,2024-11-07,active
5923,93,CIB,2028-01-07,expiree
5924,4136,Mastercard,2026-07-26,active
5925,5057,CIB,2028-02-29,active
5926,4313,Mastercard,2025-04-28,active
5927,4505,Visa,2028-04-28,expiree
5928,743,Mastercard,2024-03-29,bloquee
5929,1175,Visa,2024-07-16,expiree
5930,885,Mastercard,2026-04-02,active
5931,2076,CIB,2024-09-01,active
5932,2982,Visa,2026-01-30,active
5933,2938,Visa,2026-11-30,active
5934,2731,Visa,2025-04-27,active
5935,6192,Visa,2025-02-27,active
5936,6791,Visa,2024-01-30,active
5937,2968,Visa,2024-11-23,active
5938,5626,Mastercard,2025-05-23,active
5939,5298,CIB,2025-08-10,bloquee
5940,6948,CIB,2026-06-06,active
5941,5660,Visa,2025-05-29,expiree
5942,1343,CIB,2027-09-10,active
5943,623,Mastercard,2024-02-07,expiree
5944,291,CIB,2028-12-05,active
5945,1753,CIB,2027-08-07,active
5946,4874,Visa,2024-07-24,active
5947,828,Mastercard,2024-09-26,active
5948,2856,CIB,2027-12-19,bloquee
5949,3067,Mastercard,2024-05-09,active
5950,3447,Mastercard,2026-02-15,active
5951,1750,Visa,2025-05-22,expiree
5952,4545,Mastercard,2028-12-16,bloquee
5953,2396,Visa,2027-10-06,active
5954,6915,Mastercard,2027-01-20,expiree
5955,2397,CIB,2028-11-30,expiree
5956,3304,Mastercard,2027-08-11,active
5957,6774,CIB,2026-09-23,active
5958,2034,Visa,2026-09-18,active
5959,5135,Mastercard,2026-07-08,expiree
5960,1704,CIB,2027-07-01,expiree
5961,688,Mastercard,2026-06-13,active
5962,2615,Mastercard,2025-01-13,active
5963,3099,CIB,2027-06-11,active
5964,434,Mastercard,2026-12-01,active
5965,3959,Mastercard,2026-12-22,active
5966,3671,CIB,2024-11-01,expiree
5967,6931,CIB,2028-10-25,expiree
5968,680,Visa,2026-04-12,active
5969,2740,Mastercard,2028-11-28,active
5970,6056,Mastercard,2025-10-19,expiree
5971,1128,Visa,2024-08-06,active
5972,597,CIB,2025-10-07,active
5973,896,Visa,2024-11-21,expiree
5974,4641,Visa,2027-11-06,active
5975,3883,Visa,2028-11-20,active
5976,1080,CIB,2024-04-03,active
5977,6951,CIB,2028-05-26,active
5978,2697,Visa,2024-10-19,active
5979,3536,Visa,2028-04-04,active
5980,603,Mastercard,2026-05-30,expiree
5981,6647,CIB,2028-08-31,active
5982,5870,Mastercard,2024-08-22,expiree
5983,3881,Mastercard,2028-06-12,active
5984,2960,Visa,2028-09-23,expiree
5985,624,CIB,2027-03-28,active
5986,3590,CIB,2024-08-28,active
5987,2259,CIB,2026-02-09,bloquee
5988,4125,Visa,2025-03-29,expiree
5989,2620,Visa,2025-10-17,active
5990,4666,CIB,2026-12-21,active
5991,3370,Mastercard,2027-01-22,active
5992,6139,Visa,2024-02-16,active
5993,5693,CIB,2028-06-16,active
5994,5076,Visa,2025-04-11,active
5995,6544,Visa,2027-06-23,active
5996,6748,CIB,2024-06-25,expiree
5997,5178,Visa,2027-07-14,active
5998,3974,Visa,2025-10-14,bloquee
5999,430,CIB,2027-06-11,active
6000,4903,Visa,2026-11-22,expiree
6001,5298,Visa,2024-08-03,active
6002,401,Visa,2028-09-04,active
6003,5168,Mastercard,2028-05-31,active
6004,1402,Visa,2028-01-28,active
6005,3383,CIB,2026-09-23,active
6006,2426,Visa,2028-03-17,active
6007,3632,CIB,2028-01-02,active
6008,5261,Visa,2026-04-28,active
6009,3825,Visa,2028-08-04,active
6010,5212,CIB,2027-06-10,active
6011,124,CIB,2025-08-08,expiree
6012,6858,Visa,2027-10-06,active
6013,4416,Mastercard,2025-03-15,active
6014,423,Visa,2027-06-23,active
6015,1320,CIB,2028-11-21,bloquee
6016,6278,Mastercard,2027-06-09,expiree
6017,354,Visa,2025-08-01,active
6018,3655,Mastercard,2028-06-23,active
6019,1882,Visa,2026-04-24,bloquee
6020,6657,CIB,2027-12-03,bloquee
6021,5914,Visa,2026-08-08,active
6022,1647,Mastercard,2025-03-13,active
6023,2508,Mastercard,2026-08-28,active
6024,2933,CIB,2028-01-11,expiree
6025,4779,CIB,2026-06-30,active
6026,6171,Mastercard,2025-01-12,active
6027,2470,Mastercard,2028-05-20,expiree
6028,54,CIB,2028-12-07,expiree
6029,5706,CIB,2024-07-11,active
6030,2087,Visa,2024-03-02,active
6031,4251,Mastercard,2026-06-27,expiree
6032,710,Mastercard,2027-01-09,bloquee
6033,3866,Visa,2026-11-08,expiree
6034,2495,CIB,2024-07-25,active
6035,3825,Mastercard,2025-03-06,bloquee
6036,298,Visa,2025-08-20,active
6037,6270,CIB,2027-12-18,bloquee
6038,5168,Mastercard,2024-06-06,active
6039,5106,CIB,2028-01-12,active
6040,2154,Visa,2025-02-17,expiree
6041,1227,CIB,2026-11-18,expiree
6042,5443,Visa,2027-06-09,active
6043,2133,CIB,2025-01-25,active
6044,3757,CIB,2027-08-26,active
6045,2935,Visa,2027-04-09,active
6046,5475,CIB,2028-07-07,active
6047,2615,Mastercard,2025-03-03,expiree
6048,1233,Mastercard,2026-09-10,active
6049,430,CIB,2026-06-30,expiree
6050,5047,Visa,2028-07-18,expiree
6051,5615,Visa,2027-04-26,active
6052,6985,CIB,2026-12-09,active
6053,2517,Visa,2028-12-23,active
6054,2976,Visa,2028-10-21,active
6055,2172,Visa,2027-10-19,active
6056,5978,CIB,2027-04-23,expiree
6057,5872,Mastercard,2026-07-10,active
6058,834,Visa,2027-11-16,active
6059,1071,Visa,2027-11-03,active
6060,6546,Mastercard,2025-01-15,active
6061,3531,Mastercard,2028-05-10,expiree
6062,6030,CIB,2025-02-09,active
6063,6525,Visa,2027-06-25,expiree
6064,5249,Visa,2026-07-01,active
6065,3083,CIB,2025-01-04,active
6066,3957,Mastercard,2025-02-01,active
6067,2234,CIB,2026-01-05,active
6068,5416,Visa,2028-12-09,active
6069,2538,Mastercard,2025-03-12,bloquee
6070,3326,CIB,2028-03-06,expiree
6071,6358,CIB,2026-02-28,active
6072,6654,Mastercard,2024-09-25,active
6073,5318,Mastercard,2026-10-13,active
6074,6525,Visa,2024-01-25,active
6075,6688,Visa,2024-03-03,bloquee
6076,5201,CIB,2024-04-15,expiree
6077,2123,CIB,2025-02-12,expiree
6078,1678,Mastercard,2026-01-22,expiree
6079,21,Visa,2024-06-16,active
6080,2531,CIB,2028-03-24,active
6081,6991,Mastercard,2026-03-19,active
6082,6603,Mastercard,2027-06-05,active
6083,6870,Mastercard,2028-02-26,active
6084,5837,CIB,2025-01-16,expiree
6085,1796,Visa,2025-08-12,expiree
6086,1263,CIB,2027-08-03,bloquee
6087,2156,Visa,2028-08-02,expiree
6088,6538,Visa,2027-03-01,active
6089,868,Visa,2026-06-25,bloquee
6090,1834,CIB,2024-10-19,active
6091,542,CIB,2024-02-15,expiree
6092,604,Visa,2027-11-27,expiree
6093,788,Mastercard,2028-02-27,active
6094,1093,Visa,2028-05-12,active
